Date,AAPL,GOOGL,MSFT
2020-03-04,73.54940795898438,68.83048248291016,163.57415771484375
2020-03-05,71.1636962890625,65.50055694580078,159.46922302246094
2020-03-06,70.21863555908203,64.55299377441406,154.9615020751953
2020-03-09,64.66490173339844,60.56993103027344,144.4593505859375
2020-03-10,69.32218170166016,63.52820587158203,154.33802795410156
2020-03-11,66.91458129882812,60.32630920410156,147.34622192382812
2020-03-12,60.30644989013672,55.37675476074219,133.37216186523438
2020-03-13,67.53166961669922,60.494205474853516,152.33352661132812
2020-03-16,58.84391403198242,53.45621871948242,129.8810272216797
2020-03-17,61.4312858581543,55.701080322265625,140.57498168945312
2020-03-18,59.92744827270508,54.36243438720703,134.6573486328125
2020-03-19,59.468284606933594,55.38273239135742,136.87283325195312
2020-03-20,55.69291305541992,53.21758270263672,131.73216247558594
2020-03-23,54.509761810302734,52.5161247253418,130.41810607910156
2020-03-24,59.97847366333008,56.296417236328125,142.2726287841797
2020-03-25,59.64806365966797,54.88204574584961,140.91067504882812
2020-03-26,62.786922454833984,57.935977935791016,149.7247772216797
2020-03-27,60.18739700317383,55.3124885559082,143.57696533203125
2020-03-30,61.90503692626953,57.10847473144531,153.67628479003906
2020-03-31,61.7786979675293,57.88764953613281,151.2593536376953
2020-04-01,58.5280876159668,54.90596008300781,145.88841247558594
2020-04-02,59.504730224609375,55.6497688293457,148.9095458984375
2020-04-03,58.64955520629883,54.43765640258789,147.53807067871094
2020-04-06,63.76598358154297,58.94581604003906,158.5101318359375
2020-04-07,63.02744674682617,58.9144287109375,156.80291748046875
2020-04-08,64.64060974121094,60.132015228271484,158.37586975097656
2020-04-09,65.10704803466797,60.110591888427734,158.3854522705078
2020-04-13,66.38494873046875,60.301902770996094,158.7403106689453
2020-04-14,69.73760986328125,63.03300476074219,166.59530639648438
2020-04-15,69.10107421875,62.63793182373047,164.84976196289062
2020-04-16,69.65013885498047,62.644405364990234,169.7987060546875
2020-04-17,68.70509338378906,63.71900939941406,171.29489135742188
2020-04-20,67.27901458740234,62.829734802246094,167.89967346191406
2020-04-21,65.19938659667969,60.38908386230469,160.955810546875
2020-04-22,67.07733154296875,62.693233489990234,166.42269897460938
2020-04-23,66.81739807128906,63.32892608642578,164.40855407714844
2020-04-24,68.74639129638672,63.599449157714844,167.4105682373047
2020-04-27,68.79498291015625,63.31348419189453,166.93099975585938
2020-04-28,67.67985534667969,61.40689468383789,162.86441040039062
2020-04-29,69.90281677246094,66.8666000366211,170.1727752685547
2020-04-30,71.37748718261719,67.09178924560547,171.87994384765625
2020-05-01,70.22834777832031,65.62808227539062,167.42974853515625
2020-05-04,71.22199249267578,65.90608215332031,171.52505493164062
2020-05-05,72.29096221923828,67.20735931396484,173.3665313720703
2020-05-06,73.03680419921875,67.02851104736328,175.07376098632812
2020-05-07,73.7923583984375,68.21670532226562,176.09039306640625
2020-05-08,75.54875946044922,68.96698760986328,177.12623596191406
2020-05-11,76.73753356933594,69.92601013183594,179.10195922851562
2020-05-12,75.86054992675781,68.5106430053711,175.0449676513672
2020-05-13,74.94461059570312,67.17298889160156,172.39785766601562
2020-05-14,75.40502166748047,67.59796142578125,173.14596557617188
2020-05-15,74.959228515625,68.40502166748047,175.66839599609375
2020-05-18,76.72534942626953,69.00884246826172,177.3468017578125
2020-05-19,76.28199768066406,68.47178649902344,176.1191864013672
2020-05-20,77.76554870605469,70.20350646972656,178.5620880126953
2020-05-21,77.1857681274414,70.08344268798828,176.4172821044922
2020-05-22,77.68272399902344,70.40677642822266,176.4942626953125
2020-05-26,77.15653991699219,70.81180572509766,174.62843322753906
2020-05-27,77.49272155761719,70.75749969482422,174.85923767089844
2020-05-28,77.52680206298828,70.65586853027344,174.46493530273438
2020-05-29,77.45130157470703,71.41710662841797,176.2441864013672
2020-06-01,78.40380096435547,71.48435974121094,175.84024047851562
2020-06-02,78.76675415039062,71.85501861572266,177.84071350097656
2020-06-03,79.20039367675781,71.70256805419922,178.27352905273438
2020-06-04,78.51828002929688,70.45957946777344,175.9268035888672
2020-06-05,80.75455474853516,71.74093627929688,180.04318237304688
2020-06-08,81.23201751708984,72.1404800415039,181.15884399414062
2020-06-09,83.79715728759766,72.34175109863281,182.54376220703125
2020-06-10,85.95305633544922,72.97046661376953,189.31459045410156
2020-06-11,81.82640838623047,69.8418197631836,179.1487579345703
2020-06-12,82.53286743164062,70.39083099365234,180.5625762939453
2020-06-15,83.55357360839844,70.78041076660156,181.71665954589844
2020-06-16,85.76791381835938,72.06227111816406,186.169677734375
2020-06-17,85.6485595703125,72.36466979980469,186.8140411376953
2020-06-18,85.68265533447266,71.4469985961914,188.8145294189453
2020-06-19,85.19300079345703,70.9747085571289,187.68922424316406
2020-06-22,87.42198181152344,72.27101135253906,192.9020233154297
2020-06-23,89.2879867553711,72.93460845947266,194.19078063964844
2020-06-24,87.71187591552734,71.37625885009766,190.27642822265625
2020-06-25,88.87629699707031,71.79473876953125,192.6808624267578
2020-06-26,86.14551544189453,67.88092803955078,188.82415771484375
2020-06-29,88.13087463378906,69.60617065429688,190.85350036621094
2020-06-30,88.86656188964844,70.64640045166016,195.72962951660156
2020-07-01,88.6984634399414,71.8395767211914,196.8741455078125
2020-07-02,88.6984634399414,73.23102569580078,198.37452697753906
2020-07-06,91.0711669921875,74.71166229248047,202.64474487304688
2020-07-07,90.78858184814453,74.22692108154297,200.28839111328125
2020-07-08,92.90306854248047,74.90845489501953,204.69332885742188
2020-07-09,93.3025894165039,75.65873718261719,206.12635803222656
2020-07-10,93.46580505371094,76.67255401611328,205.50120544433594
2020-07-13,93.03460693359375,75.3384017944336,199.153564453125
2020-07-14,94.57418060302734,75.7683334350586,200.3845977783203
2020-07-15,95.22460174560547,75.57005310058594,200.08645629882812
2020-07-16,94.0528793334961,75.472412109375,196.1239776611328
2020-07-17,93.86286163330078,75.56855773925781,195.12371826171875
2020-07-20,95.84092712402344,77.90957641601562,203.51036071777344
2020-07-21,94.51814270019531,77.51499938964844,200.769287109375
2020-07-22,94.78368377685547,77.95989227294922,203.65464782714844
2020-07-23,90.46945190429688,75.5635757446289,194.7967071533203
2020-07-24,90.24535369873047,75.13812255859375,193.60414123535156
2020-07-27,92.3841781616211,76.19528198242188,196.056640625
2020-07-28,90.86653900146484,74.91094207763672,194.29664611816406
2020-07-29,92.60830688476562,75.90035247802734,196.25860595703125
2020-07-30,93.7288818359375,76.64067840576172,196.104736328125
2020-07-31,103.5412368774414,74.12877655029297,197.17227172851562
2020-08-03,106.15021514892578,73.8702163696289,208.261474609375
2020-08-04,106.85910034179688,73.39892578125,205.13572692871094
2020-08-05,107.24642944335938,73.68737030029297,204.7991180419922
2020-08-06,110.9881820678711,74.97570037841797,208.07876586914062
2020-08-07,108.46477508544922,74.64789581298828,204.35670471191406
2020-08-10,110.04130554199219,74.57067108154297,200.28839111328125
2020-08-11,106.76869201660156,73.7596206665039,195.60462951660156
2020-08-12,110.31707000732422,75.08979034423828,201.19252014160156
2020-08-13,112.26942443847656,75.55859375,200.72122192382812
2020-08-14,112.16934204101562,74.95977020263672,200.91355895996094
2020-08-17,111.87649536132812,75.53816986083984,202.2407989501953
2020-08-18,112.80875396728516,77.50802612304688,203.40457153320312
2020-08-19,112.95030212402344,76.9515380859375,202.17050170898438
2020-08-20,115.45661163330078,78.52783203125,206.8752899169922
2020-08-21,121.4063720703125,78.49396514892578,205.37130737304688
2020-08-24,122.85842895507812,78.97122192382812,206.0172576904297
2020-08-25,121.85052490234375,80.00248718261719,208.69744873046875
2020-08-26,123.507568359375,81.9095687866211,213.20941162109375
2020-08-27,122.03112030029297,81.13188934326172,218.44439697265625
2020-08-28,121.83344268798828,81.6754150390625,220.69076538085938
2020-08-31,125.965087890625,81.18221282958984,217.43215942382812
2020-09-01,130.9826202392578,82.45509338378906,219.1096954345703
2020-09-02,128.2688446044922,85.55934143066406,223.33238220214844
2020-09-03,117.99951934814453,81.18121337890625,209.49765014648438
2020-09-04,118.07762145996094,78.77494049072266,206.55714416503906
2020-09-08,110.13159942626953,75.90484619140625,195.38330078125
2020-09-09,114.52435302734375,77.08207702636719,203.70339965820312
2020-09-10,110.7856216430664,76.02689361572266,197.99595642089844
2020-09-11,109.33112335205078,75.51425170898438,196.70411682128906
2020-09-14,112.61106872558594,75.16899871826172,198.03457641601562
2020-09-15,112.78678131103516,76.47875213623047,201.2835693359375
2020-09-16,109.45805358886719,75.3314208984375,197.68746948242188
2020-09-17,107.71068572998047,74.08343505859375,195.6243133544922
2020-09-18,104.29410552978516,72.29243469238281,193.19480895996094
2020-09-21,107.45689392089844,71.24872589111328,195.26760864257812
2020-09-22,109.14566040039062,72.72735595703125,199.97239685058594
2020-09-23,104.5674057006836,70.21495819091797,193.3876190185547
2020-09-24,105.64122009277344,70.88603210449219,195.894287109375
2020-09-25,109.60447692871094,71.69310760498047,200.3580322265625
2020-09-28,112.2206039428711,72.66957092285156,201.91986083984375
2020-09-29,111.371337890625,73.03624725341797,199.8181610107422
2020-09-30,113.05034637451172,73.01531982421875,202.77789306640625
2020-10-01,114.00699615478516,74.12628173828125,204.8314208984375
2020-10-02,110.32682037353516,72.51712036132812,198.7865447998047
2020-10-05,113.72390747070312,73.87370300292969,202.8261260986328
2020-10-06,110.46349334716797,72.28894805908203,198.5166015625
2020-10-07,112.3377456665039,72.6934814453125,202.2958526611328
2020-10-08,112.2303695678711,73.90359497070312,203.01893615722656
2020-10-09,114.18270111083984,75.24971008300781,208.06117248535156
2020-10-12,121.43563842773438,77.94693756103516,213.450439453125
2020-10-13,118.21430206298828,78.07048034667969,214.85800170898438
2020-10-14,118.30215454101562,77.8896484375,212.9298095703125
2020-10-15,117.8335952758789,77.4925765991211,211.77291870117188
2020-10-16,116.1838607788086,78.10188293457031,211.77291870117188
2020-10-19,113.21629333496094,76.22119140625,206.52821350097656
2020-10-20,114.7098388671875,77.27387237548828,206.9427947998047
2020-10-21,114.08509826660156,79.01306915283203,207.08740234375
2020-10-22,112.99179077148438,80.04283905029297,207.17417907714844
2020-10-23,112.29869842529297,81.35408782958984,208.466064453125
2020-10-26,112.30846405029297,78.92837524414062,202.536865234375
2020-10-27,113.82152557373047,79.65524291992188,205.5930633544922
2020-10-28,108.55021667480469,75.26715087890625,195.40255737304688
2020-10-29,112.572021484375,77.56283569335938,197.36935424804688
2020-10-30,106.26595306396484,80.51361846923828,195.2001190185547
2020-11-02,106.1781005859375,80.92265319824219,195.06515502929688
2020-11-03,107.80830383300781,81.98579406738281,199.01791381835938
2020-11-04,112.21084594726562,86.97720336914062,208.62033081054688
2020-11-05,116.193603515625,87.80669403076172,215.27256774902344
2020-11-06,116.06160736083984,87.668701171875,215.68711853027344
2020-11-09,113.74410247802734,87.75288391113281,210.54849243164062
2020-11-10,113.4018325805664,86.5721664428711,203.4335174560547
2020-11-11,116.84390258789062,87.04595947265625,208.7745819091797
2020-11-12,116.57008361816406,86.82624816894531,207.70443725585938
2020-11-13,116.6189956665039,88.29293060302734,208.73597717285156
2020-11-16,117.63597106933594,88.38111114501953,209.43014526367188
2020-11-17,116.74610137939453,87.76483917236328,206.75962829589844
2020-11-18,115.41621398925781,86.71763610839844,204.0337677001953
2020-11-19,116.01271057128906,87.61090087890625,205.32904052734375
2020-11-20,114.74150085449219,86.50540924072266,203.3667449951172
2020-11-23,111.32878875732422,86.06600189208984,203.0961151123047
2020-11-24,112.61956787109375,87.8764419555664,206.72096252441406
2020-11-25,113.46051025390625,87.88790130615234,206.7306365966797
2020-11-27,114.00810241699219,89.02825927734375,208.04519653320312
2020-11-30,116.41364288330078,87.40315246582031,206.9239501953125
2020-12-01,120.00234985351562,89.44376373291016,208.99252319335938
2020-12-02,120.35440826416016,90.91890716552734,208.18052673339844
2020-12-03,120.21749877929688,90.76298522949219,207.0882568359375
2020-12-04,119.54277801513672,90.85862731933594,207.20425415039062
2020-12-07,121.00955200195312,90.52335357666016,207.1365966796875
2020-12-08,121.62559509277344,90.23937225341797,208.79917907714844
2020-12-09,119.08317565917969,88.5719223022461,204.729736328125
2020-12-10,120.51084899902344,88.0632553100586,203.49244689941406
2020-12-11,119.69921875,88.41947174072266,206.14097595214844
2020-12-14,119.08317565917969,87.29653930664062,207.049560546875
2020-12-15,125.04808807373047,87.73594665527344,206.98193359375
2020-12-16,124.97965240478516,87.54215240478516,211.95999145507812
2020-12-17,125.84994506835938,86.7111587524414,212.09535217285156
2020-12-18,123.8551025390625,85.99923706054688,211.29302978515625
2020-12-21,125.39033508300781,86.41474151611328,215.15951538085938
2020-12-22,128.95953369140625,85.70032501220703,216.4644775390625
2020-12-23,128.0598907470703,86.09938049316406,213.6418914794922
2020-12-24,129.0474853515625,86.39481353759766,215.314208984375
2020-12-28,133.6630096435547,88.37762451171875,217.450439453125
2020-12-29,131.88330078125,87.57054901123047,216.66744995117188
2020-12-30,130.75877380371094,86.49893188476562,214.27989196777344
2020-12-31,129.75157165527344,87.31548309326172,214.9951934814453
2021-01-04,126.5442123413086,85.99476623535156,210.42306518554688
2021-01-05,128.10877990722656,86.6882553100586,210.62606811523438
2021-01-06,123.79644775390625,85.83283996582031,205.1647186279297
2021-01-07,128.0207977294922,88.39655303955078,211.0030517578125
2021-01-08,129.12574768066406,89.56681060791016,212.28866577148438
2021-01-11,126.12372589111328,87.497314453125,210.2297821044922
2021-01-12,125.9477310180664,86.5577163696289,207.7552490234375
2021-01-13,127.9914321899414,87.04695129394531,209.1181182861328
2021-01-14,126.05529022216797,86.23339080810547,205.9089813232422
2021-01-15,124.32447814941406,86.0689926147461,205.55133056640625
2021-01-19,124.99919891357422,88.9012222290039,209.2147979736328
2021-01-20,129.10617065429688,93.6639633178711,216.85113525390625
2021-01-21,133.83900451660156,93.86721801757812,217.4600830078125
2021-01-22,135.99029541015625,94.28620147705078,218.4073944091797
2021-01-25,139.75506591796875,94.37189483642578,221.8678436279297
2021-01-26,139.98974609375,95.05292510986328,224.5743865966797
2021-01-27,138.91409301757812,90.61849975585938,225.12533569335938
2021-01-28,134.05413818359375,92.3253173828125,230.95408630371094
2021-01-29,129.0377197265625,91.03797149658203,224.21670532226562
2021-02-01,131.16944885253906,94.31161499023438,231.65000915527344
2021-02-02,132.00064086914062,95.60941314697266,231.51467895507812
2021-02-03,130.97390747070312,102.5721664428711,234.88819885253906
2021-02-04,134.3474884033203,102.31062316894531,233.93125915527344
2021-02-05,133.9312744140625,104.06426239013672,234.11489868164062
2021-02-08,134.07818603515625,103.84953308105469,234.37588500976562
2021-02-09,133.19679260253906,103.39468383789062,235.6325225830078
2021-02-10,132.58961486816406,103.94717407226562,234.7141876220703
2021-02-11,132.33502197265625,104.06027221679688,236.3284454345703
2021-02-12,132.570068359375,104.37313842773438,236.81178283691406
2021-02-16,130.43511962890625,105.15381622314453,235.56480407714844
2021-02-17,128.1337432861328,105.54837799072266,236.59178161621094
2021-02-18,127.027099609375,104.91019439697266,236.19454956054688
2021-02-19,127.18379211425781,104.06326293945312,233.46243286132812
2021-02-22,123.39383697509766,102.34199523925781,227.2036590576172
2021-02-23,123.25674438476562,102.6339340209961,226.00230407714844
2021-02-24,122.75728607177734,103.81416320800781,227.24246215820312
2021-02-25,118.48745727539062,100.43341827392578,221.85568237304688
2021-02-26,118.75188446044922,100.73033905029297,225.14004516601562
2021-03-01,125.1468276977539,103.10921478271484,229.5579833984375
2021-03-02,122.53204345703125,102.85115051269531,226.58364868164062
2021-03-03,119.53532409667969,100.20724487304688,220.47023010253906
2021-03-04,117.64525604248047,101.32917785644531,219.6660919189453
2021-03-05,118.90856170654297,104.47476959228516,224.38436889648438
2021-03-08,113.95325469970703,100.01244354248047,220.30552673339844
2021-03-09,118.58539581298828,101.64950561523438,226.4964141845703
2021-03-10,117.49837493896484,101.4417724609375,225.1788330078125
2021-03-11,119.43740844726562,104.64764404296875,229.7420654296875
2021-03-12,118.52664184570312,102.12976837158203,228.40505981445312
2021-03-15,121.42540740966797,102.3509750366211,227.49432373046875
2021-03-16,122.97273254394531,103.81816101074219,230.30397033691406
2021-03-17,122.17948913574219,103.73494720458984,229.6548614501953
2021-03-18,118.03699493408203,100.70195007324219,223.53176879882812
2021-03-19,117.50816345214844,100.98193359375,223.17332458496094
2021-03-22,120.83783721923828,101.16776275634766,228.63760375976562
2021-03-23,120.00541687011719,101.69783782958984,230.17803955078125
2021-03-24,117.6060791015625,101.25942993164062,228.12408447265625
2021-03-25,118.09574127197266,101.25594329833984,225.101318359375
2021-03-26,118.70291900634766,100.87084197998047,229.1123046875
2021-03-29,118.87919616699219,101.92003631591797,227.91099548339844
2021-03-30,117.42000579833984,101.95391082763672,224.6265869140625
2021-03-31,119.62348175048828,102.75350189208984,228.4244384765625
2021-04-01,120.45589447021484,106.10435485839844,234.79942321777344
2021-04-05,123.29590606689453,110.54725646972656,241.31008911132812
2021-04-06,123.5994873046875,110.06400299072266,240.13775634765625
2021-04-07,125.25455474853516,111.5471420288086,242.11422729492188
2021-04-08,127.66364288330078,112.11507415771484,245.3598175048828
2021-04-09,130.2490692138672,113.12342071533203,247.87884521484375
2021-04-12,128.5254669189453,111.82563018798828,247.93695068359375
2021-04-13,131.64952087402344,112.31434631347656,250.4365997314453
2021-04-14,129.29910278320312,111.69061279296875,247.62692260742188
2021-04-15,131.71804809570312,113.84978485107422,251.4151153564453
2021-04-16,131.3850555419922,113.72523498535156,252.616455078125
2021-04-19,132.05101013183594,114.07447052001953,250.6788330078125
2021-04-20,130.35675048828125,113.53890991210938,250.21377563476562
2021-04-21,130.73870849609375,113.50603485107422,252.46142578125
2021-04-22,129.2109832763672,112.21919250488281,249.15768432617188
2021-04-23,131.54176330566406,114.58113861083984,253.01370239257812
2021-04-26,131.9334716796875,115.07933044433594,253.4011993408203
2021-04-27,131.61029052734375,114.13525390625,253.80816650390625
2021-04-28,130.8170623779297,117.52595520019531,246.62899780273438
2021-04-29,130.71913146972656,119.20586395263672,244.64285278320312
2021-04-30,128.7409210205078,117.24996185302734,244.3231658935547
2021-05-03,129.7985382080078,116.73084259033203,244.01315307617188
2021-05-04,125.20558166503906,114.92488861083984,240.06993103027344
2021-05-05,125.45042419433594,115.3204574584961,238.7910614013672
2021-05-06,127.05650329589844,116.44538116455078,241.94949340820312
2021-05-07,127.7333755493164,117.17174530029297,244.59446716308594
2021-05-10,124.43727111816406,114.17361450195312,239.4789581298828
2021-05-11,123.51515197753906,113.09302520751953,238.55857849121094
2021-05-12,120.43486785888672,109.6151351928711,231.55381774902344
2021-05-13,122.5930404663086,111.0494384765625,235.45823669433594
2021-05-14,125.0258560180664,113.50752258300781,240.41873168945312
2021-05-17,123.86830139160156,114.0326156616211,237.541259765625
2021-05-18,122.47530364990234,112.71489715576172,235.50669860839844
2021-05-19,122.31836700439453,113.1647720336914,236.08934020996094
2021-05-20,124.8885269165039,114.93087005615234,239.35215759277344
2021-05-21,123.04428100585938,114.29217529296875,238.0800323486328
2021-05-24,124.68250274658203,117.62559509277344,243.52781677246094
2021-05-25,124.48632049560547,117.7167739868164,244.44064331054688
2021-05-26,124.43727111816406,118.58562469482422,244.21728515625
2021-05-27,122.89712524414062,117.70730590820312,242.100341796875
2021-05-28,122.2398681640625,117.41685485839844,242.45965576171875
2021-06-01,121.9161376953125,118.62895965576172,240.24557495117188
2021-06-02,122.68132781982422,118.10137939453125,240.14846801757812
2021-06-03,121.19022369384766,116.95502471923828,238.60443115234375
2021-06-04,123.49551391601562,119.2462158203125,243.53753662109375
2021-06-07,123.50532531738281,119.68115234375,246.47019958496094
2021-06-08,124.32936096191406,119.48884582519531,245.26605224609375
2021-06-09,124.7119369506836,119.96212768554688,246.256591796875
2021-06-10,123.71135711669922,121.31671142578125,249.801025390625
2021-06-11,124.92776489257812,121.07110595703125,250.43223571777344
2021-06-14,127.99824523925781,122.00323486328125,252.37437438964844
2021-06-15,127.1742172241211,120.9809341430664,250.88858032226562
2021-06-16,127.67449188232422,120.33626556396484,249.9369659423828
2021-06-17,129.28329467773438,121.30376434326172,253.35513305664062
2021-06-18,127.97859954833984,119.67715454101562,251.92764282226562
2021-06-21,129.78363037109375,121.37252044677734,255.0351104736328
2021-06-22,131.43167114257812,121.88864135742188,257.8318786621094
2021-06-23,131.156982421875,121.68587493896484,257.59881591796875
2021-06-24,130.87249755859375,122.05753326416016,258.9777526855469
2021-06-25,130.57818603515625,122.06600189208984,257.3559875488281
2021-06-28,132.2164306640625,122.09339904785156,260.948974609375
2021-06-29,133.73696899414062,121.83085632324219,263.5515441894531
2021-06-30,134.35498046875,121.64851379394531,263.0660400390625
2021-07-01,134.65908813476562,122.00223541259766,263.74578857421875
2021-07-02,137.29788208007812,124.80506896972656,269.6208190917969
2021-07-06,139.3187255859375,125.73419952392578,269.6304931640625
2021-07-07,141.82025146484375,126.01717376708984,271.8348388671875
2021-07-08,140.51553344726562,124.59233856201172,269.3974304199219
2021-07-09,142.3499298095703,125.06513214111328,269.90240478515625
2021-07-12,141.7515869140625,126.5168685913086,269.30035400390625
2021-07-13,142.869873046875,126.88153839111328,272.8544921875
2021-07-14,146.31307983398438,127.77381134033203,274.3402099609375
2021-07-15,145.65586853027344,126.54625701904297,272.9030456542969
2021-07-16,143.60565185546875,126.51139068603516,272.63116455078125
2021-07-19,139.7405548095703,124.1280288696289,268.9993591308594
2021-07-20,143.3701629638672,125.75363159179688,271.24249267578125
2021-07-21,142.6344451904297,127.08829498291016,273.2623596191406
2021-07-22,144.0078125,127.9576416015625,277.8652038574219
2021-07-23,145.73431396484375,132.5345458984375,281.2932434082031
2021-07-26,146.15618896484375,133.5508575439453,280.6910705566406
2021-07-27,143.97840881347656,131.423583984375,278.2537536621094
2021-07-28,142.222412109375,135.60243225097656,277.94293212890625
2021-07-29,142.869873046875,135.28707885742188,278.21484375
2021-07-30,143.08567810058594,134.2398681640625,276.6708679199219
2021-08-02,142.75216674804688,134.36741638183594,276.58343505859375
2021-08-03,144.55715942382812,135.14012145996094,278.8169250488281
2021-08-04,144.15499877929688,134.63743591308594,278.22454833984375
2021-08-05,144.26284790039062,135.7593536376953,281.1475524902344
2021-08-06,143.57513427734375,135.2482147216797,281.0892333984375
2021-08-09,143.52603149414062,136.41847229003906,279.9918518066406
2021-08-10,143.04466247558594,136.3128662109375,278.1567077636719
2021-08-11,143.300048828125,135.78675842285156,278.6518859863281
2021-08-12,146.27688598632812,136.69845581054688,281.4291687011719
2021-08-13,146.48321533203125,137.2300262451172,284.3812561035156
2021-08-16,148.4677276611328,137.80992126464844,286.0806579589844
2021-08-17,147.55409240722656,136.16787719726562,284.6045837402344
2021-08-18,143.79129028320312,134.9597625732422,282.8630065917969
2021-08-19,144.1253204345703,135.18992614746094,288.73956298828125
2021-08-20,145.5891876220703,136.93312072753906,296.1241760253906
2021-08-23,147.08251953125,139.5356903076172,296.40631103515625
2021-08-24,146.99407958984375,140.7512664794922,294.4312438964844
2021-08-25,145.75619506835938,141.56581115722656,293.8377990722656
2021-08-26,144.9505615234375,140.92962646484375,290.9967956542969
2021-08-27,145.99197387695312,143.48385620117188,291.6097717285156
2021-08-30,150.43263244628906,144.0682373046875,295.3750305175781
2021-08-31,149.16531372070312,144.17483520507812,293.7113037109375
2021-09-01,149.83335876464844,144.69097900390625,293.66265869140625
2021-09-02,150.95333862304688,142.7694549560547,293.00103759765625
2021-09-03,151.59194946289062,143.22032165527344,292.99139404296875
2021-09-07,153.94000244140625,143.75936889648438,292.0572814941406
2021-09-08,152.38772583007812,143.17198181152344,292.08648681640625
2021-09-09,151.365966796875,143.0225372314453,289.2065734863281
2021-09-10,146.35549926757812,140.36715698242188,287.708251953125
2021-09-13,146.92530822753906,141.8184051513672,288.95361328125
2021-09-14,145.5204315185547,142.0296173095703,291.6778869628906
2021-09-15,146.4144287109375,143.9078369140625,296.57171630859375
2021-09-16,146.1786346435547,143.09127807617188,296.9609680175781
2021-09-17,143.49652099609375,140.29144287109375,291.755615234375
2021-09-20,140.43130493164062,138.21844482421875,286.33636474609375
2021-09-21,140.91270446777344,138.5308074951172,286.8228454589844
2021-09-22,143.29025268554688,139.77679443359375,290.5006103515625
2021-09-23,144.2530517578125,140.70594787597656,291.45404052734375
2021-09-24,144.34144592285156,141.70132446289062,291.2497863769531
2021-09-27,142.81871032714844,140.56243896484375,286.2099304199219
2021-09-28,139.4193878173828,135.33938598632812,275.84808349609375
2021-09-29,140.3232421875,133.86822509765625,276.3150939941406
2021-09-30,139.01661682128906,133.1931610107422,274.29144287109375
2021-10-01,140.1464080810547,136.0498046875,281.2771301269531
2021-10-04,136.697998046875,133.17672729492188,275.44921875
2021-10-05,138.63343811035156,135.53167724609375,280.94635009765625
2021-10-06,139.5078125,137.06813049316406,285.1785888671875
2021-10-07,140.7751922607422,138.72213745117188,286.8715515136719
2021-10-08,140.3920135498047,139.28060913085938,286.8715515136719
2021-10-11,140.30360412597656,138.41224670410156,286.268310546875
2021-10-12,139.02642822265625,135.95614624023438,284.9548645019531
2021-10-13,138.4369659423828,137.08505249023438,288.2920227050781
2021-10-14,141.23692321777344,140.64117431640625,294.5577697753906
2021-10-15,142.2979736328125,140.8573760986328,295.97821044921875
2021-10-18,143.9779815673828,142.2622833251953,298.9748840332031
